URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count
http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:30:54,6,http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,Link,Chrome,mayu2,Default,226,0
http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:30:46,6,http://weixin.sogou.com/weixin?type=2&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ie=utf8&s_from=input&_sug_=n&_sug_type_=1&w=01015002&oq=&ri=16&sourceid=sugg&sut=0&sst0=1526315435761&lkt=0%2C0%2C0&p=40040108,Link,Chrome,mayu2,Default,226,0
http://weixin.sogou.com/weixin?type=2&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ie=utf8&s_from=input&_sug_=n&_sug_type_=1&w=01015002&oq=&ri=16&sourceid=sugg&sut=0&sst0=1526315435761&lkt=0%2C0%2C0&p=40040108,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:30:35,1,http://weixin.sogou.com/,Form Submit,Chrome,mayu2,Default,225,0
http://weixin.sogou.com/,搜狗微信搜索_订阅号及文章内容独家收录，一搜即达,2018/5/15 0:30:29,3,http://weixin.sogou.com/weixin?usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ft=&tsn=0&et=&interation=&type=2&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&page=10&ie=utf8,Link,Chrome,mayu2,Default,24,0
https://account.sogo.com/callbackRedirect?data=%7B%22data%22%3A%7B%22ru%22%3A%22http%3A%2F%2Fweixin.sogou.com%2Fweixin%3Fusip%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26query%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26ft%3D%26tsn%3D0%26et%3D%26interation%3D%26type%3D2%26wxid%3DoIWsFt-OBI0daqQ_mtl23uDx0xaE%26page%3D10%26ie%3Dutf8%22%2C%22noStatus%22%3Atrue%2C%22xd%22%3A%22http%3A%2F%2Fweixin.sogou.com%2Fweixin%3Fusip%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26query%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26ft%3D%26tsn%3D0%26et%3D%26interation%3D%26type%3D2%26wxid%3DoIWsFt-OBI0daqQ_mtl23uDx0xaE%26page%3D10%26ie%3Dutf8%22%2C%22userid%22%3A%22o9t2luFfROGjg3ss3STPFAL9vH88%40weixin.sohu.com%22%7D%2C%22status%22%3A%220%22%2C%22statusText%22%3A%22%22%7D&cookieToken=572b9c504b6b4d8888748f57b4ce6604&flag=SET,搜狗微信搜索_订阅号及文章内容独家收录，一搜即达,2018/5/15 0:30:29,1,https://account.sogou.com/connect/callback/weixin?code=061242o11vNJWZ16Qdq11jk0o11242op&state=d999e7a2-f6db-4f95-97f6-6b590cf75b02,Link,Chrome,mayu2,Default,1018,0
https://account.sogou.com/connect/callback/weixin?code=061242o11vNJWZ16Qdq11jk0o11242op&state=d999e7a2-f6db-4f95-97f6-6b590cf75b02,搜狗微信搜索_订阅号及文章内容独家收录，一搜即达,2018/5/15 0:30:29,1,,Link,Chrome,mayu2,Default,130,0
http://weixin.sogou.com/weixin?usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ft=&tsn=0&et=&interation=&type=2&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&page=10&ie=utf8,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:30:29,3,https://account.sogo.com/callbackRedirect?data=%7B%22data%22%3A%7B%22ru%22%3A%22http%3A%2F%2Fweixin.sogou.com%2Fweixin%3Fusip%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26query%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26ft%3D%26tsn%3D0%26et%3D%26interation%3D%26type%3D2%26wxid%3DoIWsFt-OBI0daqQ_mtl23uDx0xaE%26page%3D10%26ie%3Dutf8%22%2C%22noStatus%22%3Atrue%2C%22xd%22%3A%22http%3A%2F%2Fweixin.sogou.com%2Fweixin%3Fusip%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26query%3D%25E8%2580%2583%25E7%25A0%2594%25E7%25AB%259E%25E8%25B5%259B%25E6%2595%25B0%25E5%25AD%25A6%26ft%3D%26tsn%3D0%26et%3D%26interation%3D%26type%3D2%26wxid%3DoIWsFt-OBI0daqQ_mtl23uDx0xaE%26page%3D10%26ie%3Dutf8%22%2C%22userid%22%3A%22o9t2luFfROGjg3ss3STPFAL9vH88%40weixin.sohu.com%22%7D%2C%22status%22%3A%220%22%2C%22statusText%22%3A%22%22%7D&cookieToken=572b9c504b6b4d8888748f57b4ce6604&flag=SET,Link,Chrome,mayu2,Default,234,0
http://weixin.sogou.com/weixin?usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ft=&tsn=0&et=&interation=&type=2&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&page=10&ie=utf8,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:30:01,3,http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,Link,Chrome,mayu2,Default,234,0
http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:29:55,6,http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,Link,Chrome,mayu2,Default,226,0
http://weixin.sogou.com/weixin?type=2&ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&tsn=0&ft=&et=&interation=&wxid=oIWsFt-OBI0daqQ_mtl23uDx0xaE&usip=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:29:44,6,http://weixin.sogou.com/weixin?type=2&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ie=utf8&s_from=input&_sug_=n&_sug_type_=1&w=01015002&oq=&ri=15&sourceid=sugg&sut=0&sst0=1526315360362&lkt=0%2C0%2C0&p=40040108,Link,Chrome,mayu2,Default,226,0
http://weixin.sogou.com/weixin?type=2&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6&ie=utf8&s_from=input&_sug_=n&_sug_type_=1&w=01015002&oq=&ri=15&sourceid=sugg&sut=0&sst0=1526315360362&lkt=0%2C0%2C0&p=40040108,考研竞赛数学的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:29:20,1,,Form Submit,Chrome,mayu2,Default,225,0
http://chuansong.me/utility,学习工具 -- 微信公众账号和文章的导航及推荐 -- 传送门,2018/5/15 0:29:08,1,,Link,Chrome,mayu2,Default,27,0
http://weixin.sogou.com/,搜狗微信搜索_订阅号及文章内容独家收录，一搜即达,2018/5/15 0:28:32,3,,Link,Chrome,mayu2,Default,24,0
http://chuansong.me/,传送门 -- 微信公众账号和文章的导航及推荐,2018/5/15 0:28:28,1,,Link,Chrome,mayu2,Default,20,0
http://weixin.qq.com/cgi-bin/readtemplate?t=win_weixin,微信 PC 版,2018/5/15 0:28:27,1,,Link,Chrome,mayu2,Default,54,0
https://cn.muread.com/c/jy,教育 | 必读,2018/5/15 0:26:53,1,https://cn.muread.com/,Link,Chrome,mayu2,Default,26,0
https://cn.muread.com/,必读,2018/5/15 0:26:45,1,,Link,Chrome,mayu2,Default,22,0
http://chuansong.me/account/xwmath,传送门,2018/5/15 0:26:33,1,,Link,Chrome,mayu2,Default,34,0
https://mp.weixin.qq.com/s?timestamp=1526314914&src=3&ver=1&signature=VRD4Jbb4n*R*XG0jPPrej5NUhy9sYVnzSK8av5egFdMCDhKGzbnZRZct3Cpjm79fmQKXrJtV*UFz*QRHswoEVJMUr7VXjDZh7esnNkKlQBPyIu6vX1w44x9cTDRvLnudrdL0p-RpdfiC1JKKzuGqYnrsSTK6kvQ8wEJ1PNRV-Ek=,https://mp.weixin.qq.com/s?timestamp=1526314914&src=3&ver=1&signature=VRD4Jbb4n*R*XG0jPPrej5NUhy9sYVnzSK8av5egFdMCDhKGzbnZRZct3Cpjm79fmQKXrJtV*UFz*QRHswoEVJMUr7VXjDZh7esnNkKlQBPyIu6vX1w44x9cTDRvLnudrdL0p-RpdfiC1JKKzuGqYnrsSTK6kvQ8wEJ1PNRV-Ek=,2018/5/15 0:26:08,1,https://mp.weixin.qq.com/profile?src=3&timestamp=1526314908&ver=1&signature=HiSamq1-ORnvw3MMNeR2xK7o7xWbgwBUv47Q78NEXJEefIjl7TRXz-GGQz91dbCtA6818X6ICezqbXmSfctBZQ==,Link,Chrome,mayu2,Default,242,0
https://mp.weixin.qq.com/profile?src=3&timestamp=1526314908&ver=1&signature=HiSamq1-ORnvw3MMNeR2xK7o7xWbgwBUv47Q78NEXJEefIjl7TRXz-GGQz91dbCtA6818X6ICezqbXmSfctBZQ==,考研竞赛数学,2018/5/15 0:26:06,1,,Link,Chrome,mayu2,Default,164,0
https://www.zhihu.com/question/21038468/answers/created,,2018/5/15 0:25:00,1,,Link,Chrome,mayu2,Default,55,0
https://mp.weixin.qq.com/mp/appmsg/show?__biz=MjM5OTg0NTMyMQ==&appmsgid=10000176&itemidx=1#wechat_redirect,,2018/5/15 0:24:44,1,http://mp.weixin.qq.com/mp/appmsg/show?__biz=MjM5OTg0NTMyMQ==&appmsgid=10000176&itemidx=1#wechat_redirect,Link,Chrome,mayu2,Default,106,0
http://mp.weixin.qq.com/mp/appmsg/show?__biz=MjM5OTg0NTMyMQ==&appmsgid=10000176&itemidx=1#wechat_redirect,,2018/5/15 0:24:44,1,,Link,Chrome,mayu2,Default,105,0
https://www.zhihu.com/question/21038468,(4 封私信 / 80 条消息)如何在桌面浏览器看微信公众平台的文章？ - 知乎,2018/5/15 0:24:23,1,,Link,Chrome,mayu2,Default,39,0
https://space.bilibili.com/305161965/#/,科技公社的个人空间 - 哔哩哔哩 ( ゜- ゜)つロ 乾杯~ Bilibili,2018/5/15 0:23:57,1,,Link,Chrome,mayu2,Default,39,0
https://space.bilibili.com/305161965/,,2018/5/15 0:23:57,1,,Link,Chrome,mayu2,Default,37,0
https://space.bilibili.com/305161965,,2018/5/15 0:23:56,1,,Link,Chrome,mayu2,Default,36,0
https://search.bilibili.com/all?keyword=%E7%94%B5%E8%84%91%E7%9C%8B%E5%BE%AE%E4%BF%A1%E6%96%87%E7%AB%A0&from_source=nav_search,电脑看微信文章 - 搜索结果 - 哔哩哔哩弹幕视频网 - ( ゜- ゜)つロ 乾杯~ - bilibili,2018/5/15 0:22:59,1,,Link,Chrome,mayu2,Default,126,0
http://www.sogou.com/web?ie=utf8&p=76330100&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81&,考研竞赛数学 高等数学、线性代数、数学实验，研究生数学入学考试、大学生数学竞赛、数学文化、数学软件，大学生活等内容，对于课程涵盖知识点、典型例题、习题和思想、方法的解析！不忘初心，只发干货！ - 搜狗搜索,2018/5/15 0:22:03,1,http://zhihu.sogou.com/zhihu?ie=utf8&p=73351201&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81,Link,Chrome,mayu2,Default,900,0
http://zhihu.sogou.com/zhihu?ie=utf8&p=73351201&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81,考研竞赛数学 高等数学、线性代数、数学实验，研究生数学入学考试、大学生数学竞赛、数学文化、数学软件，大学生活等内容，对于课程涵盖知识点、典型例题、习题和思想、方法的解析！不忘初心，只发干货！ – 搜狗知乎搜索,2018/5/15 0:21:58,1,http://weixin.sogou.com/weixin?p=01030402&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81&type=2&ie=utf8,Link,Chrome,mayu2,Default,903,0
http://weixin.sogou.com/weixin?p=01030402&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81&type=2&ie=utf8,考研竞赛数学 高等数学、线性代数、数学实验，研究生数学入学考试、大学生数学竞赛、数学文化、数学软件，大学生活等内容，对于课程涵盖知识点、典型例题、习题和思想、方法的解析！不忘初心，只发干货！的相关微信公众号文章 – 搜狗微信搜索,2018/5/15 0:21:49,1,,Link,Chrome,mayu2,Default,912,0
https://www.sogou.com/web?ie=utf8&query=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81,考研竞赛数学 高等数学、线性代数、数学实验，研究生数学入学考试、大学生数学竞赛、数学文化、数学软件，大学生活等内容，对于课程涵盖知识点、典型例题、习题和思想、方法的解析！不忘初心，只发干货！ - 搜狗搜索,2018/5/15 0:21:47,3,https://sg.search.yahoo.com/search?p=%E8%80%83%E7%A0%94%E7%AB%9E%E8%B5%9B%E6%95%B0%E5%AD%A6%20%E9%AB%98%E7%AD%89%E6%95%B0%E5%AD%A6%E3%80%81%E7%BA%BF%E6%80%A7%E4%BB%A3%E6%95%B0%E3%80%81%E6%95%B0%E5%AD%A6%E5%AE%9E%E9%AA%8C%EF%BC%8C%E7%A0%94%E7%A9%B6%E7%94%9F%E6%95%B0%E5%AD%A6%E5%85%A5%E5%AD%A6%E8%80%83%E8%AF%95%E3%80%81%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%AB%9E%E8%B5%9B%E3%80%81%E6%95%B0%E5%AD%A6%E6%96%87%E5%8C%96%E3%80%81%E6%95%B0%E5%AD%A6%E8%BD%AF%E4%BB%B6%EF%BC%8C%E5%A4%A7%E5%AD%A6%E7%94%9F%E6%B4%BB%E7%AD%89%E5%86%85%E5%AE%B9%EF%BC%8C%E5%AF%B9%E4%BA%8E%E8%AF%BE%E7%A8%8B%E6%B6%B5%E7%9B%96%E7%9F%A5%E8%AF%86%E7%82%B9%E3%80%81%E5%85%B8%E5%9E%8B%E4%BE%8B%E9%A2%98%E3%80%81%E4%B9%A0%E9%A2%98%E5%92%8C%E6%80%9D%E6%83%B3%E3%80%81%E6%96%B9%E6%B3%95%E7%9A%84%E8%A7%A3%E6%9E%90%EF%BC%81%E4%B8%8D%E5%BF%98%E5%88%9D%E5%BF%83%EF%BC%8C%E5%8F%AA%E5%8F%91%E5%B9%B2%E8%B4%A7%EF%BC%81,Link,Chrome,mayu2,Default,889,0
